TREAT	INTENSITY	COLBLUM
CTRL	0.5	6.491067051
CTRL	0.5	2.365688699
CTRL	0.5	19.87686635
CTRL	0.5	5.168834488
CTRL	0.5	1.308565589
CTRL	0.5	8.574665239
CTRL	0.5	14.04709542
CTRL	0.5	4.167037098
CTRL	0.5	2.869289613
CTRL	0.5	4.215668532
CTRL	0.5	2.556697496
CTRL	0.5	1.42645819
CTRL	0.5	5.547756797
CTRL	0.5	1.459423308
CTRL	0.5	10.46342261
CTRL	0.5	-0.068230212
CTRL	0.5	3.698749171
CTRL	0.5	-0.587109279
CTRL	0.5	1.863748783
CTRL	0.5	1.381048559
CTRL	0.5	-0.620082063
CTRL	0.5	12.05556651
CTRL	0.5	7.274657132
CTRL	0.5	0.04020665
CTRL	0.5	0.902239158
CTRL	0.5	4.750668532
CTRL	0.5	2.815145726
CTRL	0.5	1.436922333
CTRL	0.5	1.691736462
CTRL	0.5	11.5379507
CTRL	0.5	4.727225656
CTRL	0.5	3.705744545
CTRL	0.5	3.418812702
CTRL	0.5	0.9897562
CTRL	0.5	3.571480526
CTRL	0.5	5.548596351
CTRL	0.5	2.325253559
CTRL	0.5	0.471459595
CTRL	0.5	0.662431045
CTRL	0.5	1.179259007
CTRL	0.5	10.59812545
CTRL	0.5	2.801566972
CTRL	0.5	7.672248957
CTRL	0.5	0.666013242
CTRL	0.5	2.866614627
CTRL	0.5	1.728626516
CTRL	0.5	7.898641801
CTRL	0.5	1.642827038
CTRL	0.5	3.740834452
CTRL	0.5	1.530997622
CTRL	0.5	14.01870919
CTRL	0.5	2.356983642
CTRL	0.5	2.230433223
CTRL	0.5	-0.912092067
CTRL	0.5	4.423413656
CTRL	0.5	0.494967732
CTRL	0.5	13.43764787
CTRL	0.5	3.250059191
CTRL	0.5	2.203848578
CTRL	0.5	1.584126794
CTRL	0.5	1.213812835
CTRL	0.5	0.8459932
CTRL	0.5	1.494179871
CTRL	0.5	9.964419073
CTRL	0.5	0.674486752
CTRL	0.5	1.279164447
CTRL	0.5	8.475939125
CTRL	0.5	3.811814609
CTRL	0.5	3.627174949
CTRL	0.75	8.006205551
CTRL	0.75	0.953506848
CTRL	0.75	2.546295321
CTRL	0.75	0.262528402
CTRL	0.75	3.988337533
CTRL	0.75	0.981072159
CTRL	0.75	0.550080942
CTRL	0.75	2.670741674
CTRL	0.75	11.05819388
CTRL	0.75	3.51882276
CTRL	0.75	-0.078484759
CTRL	0.75	1.93520744
CTRL	0.75	7.793001371
CTRL	0.75	-0.55459385
CTRL	0.75	5.648374203
CTRL	0.75	7.660649787
CTRL	0.75	0.94417418
CTRL	0.75	-0.09359294
CTRL	0.75	10.58744366
CTRL	0.75	13.09609653
CTRL	0.75	0.46710758
CTRL	0.75	1.137604689
CTRL	0.75	1.434923844
CTRL	0.75	12.59707906
CTRL	0.75	3.810843212
CTRL	0.75	1.425438156
CTRL	0.75	0.321796219
CTRL	0.75	10.62682917
CTRL	0.75	2.802052813
CTRL	0.75	4.276721989
CTRL	0.75	1.703478588
CTRL	0.75	6.491067051
CTRL	0.75	2.365688699
CTRL	0.75	19.87686635
CTRL	0.75	5.168834488
CTRL	0.75	1.308565589
CTRL	0.75	8.574665239
CTRL	0.75	14.04709542
CTRL	0.75	4.167037098
CTRL	0.75	2.869289613
CTRL	0.75	4.215668532
CTRL	0.75	2.556697496
CTRL	0.75	1.42645819
CTRL	0.75	5.547756797
CTRL	0.75	1.459423308
CTRL	0.75	10.46342261
CTRL	0.75	-0.068230212
CTRL	0.75	3.698749171
CTRL	0.75	-0.587109279
CTRL	0.75	1.863748783
CTRL	0.75	1.381048559
CTRL	0.75	-0.620082063
CTRL	0.75	12.05556651
CTRL	0.75	7.274657132
CTRL	0.75	0.04020665
CTRL	0.75	0.902239158
CTRL	0.75	4.750668532
CTRL	0.75	2.815145726
CTRL	0.75	1.436922333
CTRL	0.75	1.691736462
CTRL	0.75	11.5379507
CTRL	0.75	4.727225656
CTRL	0.75	3.705744545
CTRL	0.75	3.418812702
CTRL	0.75	0.9897562
CTRL	0.75	3.571480526
CTRL	0.75	5.548596351
CTRL	0.75	2.325253559
CTRL	0.75	0.471459595
CTRL	0.75	0.662431045
CTRL	0.75	1.179259007
CTRL	0.75	10.59812545
CTRL	0.75	2.801566972
CTRL	0.75	7.672248957
CTRL	0.75	0.666013242
CTRL	0.75	2.866614627
CTRL	0.75	1.728626516
CTRL	0.75	7.898641801
CTRL	0.75	1.642827038
CTRL	0.75	3.740834452
CTRL	0.75	1.530997622
CTRL	0.75	14.01870919
CTRL	0.75	2.356983642
CTRL	0.75	2.230433223
CTRL	0.75	-0.912092067
CTRL	0.75	4.423413656
CTRL	0.75	0.494967732
CTRL	0.75	13.43764787
CTRL	0.75	3.250059191
CTRL	0.75	2.203848578
CTRL	0.75	1.584126794
CTRL	0.75	1.213812835
CTRL	0.75	0.8459932
CTRL	0.75	1.494179871
CTRL	0.75	9.964419073
CTRL	0.75	0.674486752
CTRL	0.75	1.279164447
CTRL	0.75	8.475939125
CTRL	0.75	3.811814609
CTRL	0.75	3.627174949
CTRL	0.9	8.006205551
CTRL	0.9	0.953506848
CTRL	0.9	2.546295321
CTRL	0.9	0.262528402
CTRL	0.9	3.988337533
CTRL	0.9	0.981072159
CTRL	0.9	0.550080942
CTRL	0.9	2.670741674
CTRL	0.9	11.05819388
CTRL	0.9	3.51882276
CTRL	0.9	-0.078484759
CTRL	0.9	1.93520744
CTRL	0.9	7.793001371
CTRL	0.9	-0.55459385
CTRL	0.9	5.648374203
CTRL	0.9	7.660649787
CTRL	0.9	0.94417418
CTRL	0.9	-0.09359294
CTRL	0.9	10.58744366
CTRL	0.9	13.09609653
CTRL	0.9	0.46710758
CTRL	0.9	1.137604689
CTRL	0.9	1.434923844
CTRL	0.9	12.59707906
CTRL	0.9	3.810843212
CTRL	0.9	1.425438156
CTRL	0.9	0.321796219
CTRL	0.9	10.62682917
CTRL	0.9	2.802052813
CTRL	0.9	4.276721989
CTRL	0.9	1.703478588
CTRL	0.9	6.491067051
CTRL	0.9	2.365688699
CTRL	0.9	19.87686635
CTRL	0.9	5.168834488
CTRL	0.9	1.308565589
CTRL	0.9	8.574665239
CTRL	0.9	14.04709542
CTRL	0.9	4.167037098
CTRL	0.9	2.869289613
CTRL	0.9	4.215668532
CTRL	0.9	2.556697496
CTRL	0.9	1.42645819
CTRL	0.9	5.547756797
CTRL	0.9	1.459423308
CTRL	0.9	10.46342261
CTRL	0.9	-0.068230212
CTRL	0.9	3.698749171
CTRL	0.9	-0.587109279
CTRL	0.9	1.863748783
CTRL	0.9	1.381048559
CTRL	0.9	-0.620082063
CTRL	0.9	12.05556651
CTRL	0.9	7.274657132
CTRL	0.9	0.04020665
CTRL	0.9	0.902239158
CTRL	0.9	4.750668532
CTRL	0.9	2.815145726
CTRL	0.9	1.436922333
CTRL	0.9	1.691736462
CTRL	0.9	11.5379507
CTRL	0.9	4.727225656
CTRL	0.9	3.705744545
CTRL	0.9	3.418812702
CTRL	0.9	0.9897562
CTRL	0.9	3.571480526
CTRL	0.9	5.548596351
CTRL	0.9	2.325253559
CTRL	0.9	0.471459595
CTRL	0.9	0.662431045
CTRL	0.9	1.179259007
CTRL	0.9	10.59812545
CTRL	0.9	2.801566972
CTRL	0.9	7.672248957
CTRL	0.9	0.666013242
CTRL	0.9	2.866614627
CTRL	0.9	1.728626516
CTRL	0.9	7.898641801
CTRL	0.9	1.642827038
CTRL	0.9	3.740834452
CTRL	0.9	1.530997622
CTRL	0.9	14.01870919
CTRL	0.9	2.356983642
CTRL	0.9	2.230433223
CTRL	0.9	-0.912092067
CTRL	0.9	4.423413656
CTRL	0.9	0.494967732
CTRL	0.9	13.43764787
CTRL	0.9	3.250059191
CTRL	0.9	2.203848578
CTRL	0.9	1.584126794
CTRL	0.9	1.213812835
CTRL	0.9	0.8459932
CTRL	0.9	1.494179871
CTRL	0.9	9.964419073
CTRL	0.9	0.674486752
CTRL	0.9	1.279164447
CTRL	0.9	8.475939125
CTRL	0.9	3.811814609
CTRL	0.9	3.627174949
