#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:Danaus" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:Danaus" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:Danaus">
#                <taxonset id="TaxonSet.Danaus" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:Danaus" name="distribution" x="@birthRate.t:Danaus">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="RateACPrior.s:Danaus" name="distribution">
#            <parameter id="rateAC.s:Danaus" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateAGPrior.s:Danaus" name="distribution">
#            <parameter id="rateAG.s:Danaus" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta">20.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateATPrior.s:Danaus" name="distribution">
#            <parameter id="rateAT.s:Danaus" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="alpha">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="beta">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateCGPrior.s:Danaus" name="distribution">
#            <parameter id="rateCG.s:Danaus" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.3" name="distr">
#                <parameter estimate="false" id="RealParameter.7" name="alpha">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.8" name="beta">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateGTPrior.s:Danaus" name="distribution">
#            <parameter id="rateGT.s:Danaus" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.5" name="distr">
#                <parameter estimate="false" id="RealParameter.11" name="alpha">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.12" name="beta">10.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Danaus" id="treeLikelihood.Danaus" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Danaus">
#            <siteModel id="SiteModel.s:Danaus" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:Danaus" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:Danaus" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Danaus" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="gtr.s:Danaus" rateAC="@rateAC.s:Danaus" rateAG="@rateAG.s:Danaus" rateAT="@rateAT.s:Danaus" rateCG="@rateCG.s:Danaus" rateGT="@rateGT.s:Danaus" spec="beast.evolution.substitutionmodel.GTR">
#                    <parameter estimate="false" id="rateCT.s:Danaus" lower="0.0" name="rateCT">1.0</parameter>
#                    <frequencies id="estimatedFreqs.s:Danaus" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:Danaus" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:Danaus" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:Danaus" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	rateAC	rateAG	rateAT	rateCG	rateGT
4199000	-3707.0861019571216	-4738.822884366438	1031.7367824093167	-4738.822884366438	0.034172253695779316	1039.687671076171	429.5767744979861	0.28756662258640464	0.16962981376272424	0.1531055251689729	0.38969803848189805	0.14711339052679737	0.9303378886413238	0.36027764872440654	0.13233890751136584	0.05037162362696848
4200000	-3713.577660270893	-4740.219019386055	1026.641359115162	-4740.219019386055	0.035909095751204344	1034.3611230901388	345.1535846635615	0.28756662258640464	0.19320875682158628	0.12952658211011087	0.38969803848189805	0.14711339052679737	0.9303378886413238	0.2847291299115622	0.13233890751136584	0.05037162362696848
4201000	-3702.62478534447	-4729.288704981573	1026.6639196371027	-4729.288704981573	0.03445047568396883	1034.131950121762	415.02501817072357	0.28756662258640464	0.18060293759816354	0.12952658211011087	0.4023038577053208	0.14711339052679737	0.7216559347392046	0.2847291299115622	0.13233890751136584	0.05037162362696848
4202000	-3717.342676905927	-4746.402837105442	1029.0601601995147	-4746.402837105442	0.03346355249916615	1036.528190684174	375.51418609016173	0.28756662258640464	0.18060293759816354	0.12952658211011087	0.4023038577053208	0.14711339052679737	0.7216559347392046	0.2847291299115622	0.13233890751136584	0.05037162362696848
4203000	-3705.2610440818394	-4747.551086417928	1042.2900423360884	-4747.551086417928	0.03264327434561229	1049.7761181274195	420.2332838987953	0.28756662258640464	0.18060293759816354	0.12952658211011087	0.4023038577053208	0.14711339052679737	0.7216559347392046	0.2847291299115622	0.13233890751136584	0.05133238911389786
4204000	-3710.362449096422	-4744.904380744494	1034.5419316480723	-4744.904380744494	0.0327571957186504	1040.8651130766343	341.4632433560527	0.28756662258640464	0.18060293759816354	0.12952658211011087	0.4023038577053208	0.14711339052679737	0.7216559347392046	0.26421736840596144	0.13233890751136584	0.016359834618083567
4205000	-3713.231711983618	-4761.4641324902	1048.2324205065827	-4761.4641324902	0.03117467048695527	1055.3995965351519	389.5804145304274	0.31481942390963147	0.18060293759816354	0.12952658211011087	0.37505105638209396	0.14711339052679737	0.6482675311740954	0.26421736840596144	0.13233890751136584	0.044318805984702954
4206000	-3725.9587076920006	-4751.330924735845	1025.372217043844	-4751.330924735845	0.03825467628329342	1032.5610573318013	384.61232024225876	0.31481942390963147	0.18060293759816354	0.12952658211011087	0.37505105638209396	0.14711339052679737	0.6482675311740954	0.26421736840596144	0.13233890751136584	0.04533622979757755
4207000	-3723.6036216313314	-4751.7507680777	1028.1471464463682	-4751.7507680777	0.03638032767836999	1035.3359867343254	391.6261315574265	0.31481942390963147	0.1870811158729838	0.12952658211011087	0.3685728781072737	0.14711339052679737	0.6482675311740954	0.26421736840596144	0.13233890751136584	0.04533622979757755
4208000	-3707.3220942189146	-4758.4544846650115	1051.1323904460967	-4758.4544846650115	0.03267586366352492	1058.2662638795075	397.87417194675686	0.31481942390963147	0.1870811158729838	0.12952658211011087	0.3685728781072737	0.14711339052679737	0.6482675311740954	0.2497438544538746	0.13233890751136584	0.04533622979757755
4209000	-3753.5887095928583	-4769.08589239254	1015.4971827996815	-4769.08589239254	0.03744652953017876	1022.6310562330922	339.9936457513197	0.31481942390963147	0.1870811158729838	0.12952658211011087	0.3685728781072737	0.14711339052679737	0.6482675311740954	0.2497438544538746	0.13233890751136584	0.04533622979757755
4210000	-3736.1242852814166	-4761.952481913206	1025.828196631789	-4761.952481913206	0.03764394944201481	1033.2159592455964	339.1982650984974	0.31481942390963147	0.1870811158729838	0.12952658211011087	0.3685728781072737	0.14711339052679737	0.6482675311740954	0.32372678452871195	0.13233890751136584	0.04533622979757755
4211000	-3735.815844137456	-4772.061694277983	1036.2458501405274	-4772.061694277983	0.034869462227520506	1043.38162400647	378.50636905942247	0.31481942390963147	0.1870811158729838	0.1338017044652167	0.36429775575216783	0.12394443991492038	0.6482675311740954	0.32372678452871195	0.13233890751136584	0.041391662932774013
4212000	-3737.2565931412505	-4770.409828035843	1033.1532348945925	-4770.409828035843	0.03456159740120427	1040.2890087605351	372.1842957323941	0.31481942390963147	0.1870811158729838	0.1338017044652167	0.36429775575216783	0.12394443991492038	0.6482675311740954	0.32372678452871195	0.13233890751136584	0.041391662932774013
4213000	-3729.614912633746	-4753.299979058934	1023.6850664251876	-4753.299979058934	0.037186121381940544	1031.115137878658	334.80129401270176	0.31481942390963147	0.1870811158729838	0.1338017044652167	0.36429775575216783	0.17147413836714148	0.6482675311740954	0.31758059212317435	0.13233890751136584	0.041391662932774013
4214000	-3720.094462457253	-4750.917195042319	1030.8227325850658	-4750.917195042319	0.03792876971418168	1038.3957825927214	339.4783993966557	0.3277909922304377	0.1870811158729838	0.1338017044652167	0.35132618743136157	0.17147413836714148	0.6482675311740954	0.31758059212317435	0.08728348563109059	0.07305392493091442
4215000	-3712.0414949611895	-4757.991191136078	1045.949696174888	-4757.991191136078	0.035671615045217514	1052.4712843087425	418.90472052307996	0.3277909922304377	0.1870811158729838	0.1338017044652167	0.35132618743136157	0.17147413836714148	0.6482675311740954	0.31758059212317435	0.029034673635953828	0.07305392493091442
4216000	-3728.944700325294	-4762.423503199269	1033.4788028739754	-4762.423503199269	0.03634265018561013	1039.9308764188725	371.83255676685485	0.3277909922304377	0.1870811158729838	0.1338017044652167	0.35132618743136157	0.17147413836714148	0.6328923818300338	0.32142527600247417	0.027326895131533854	0.07305392493091442
4217000	-3715.991600397874	-4750.411285745256	1034.4196853473811	-4750.411285745256	0.034078546059191195	1040.5467601724044	372.8592408725326	0.3277909922304377	0.1870811158729838	0.1338017044652167	0.35132618743136157	0.14896902184704103	0.6328923818300338	0.26498295827262885	0.027326895131533854	0.07305392493091442
4218000	-3705.6868144412174	-4741.961563641696	1036.2747492004783	-4741.961563641696	0.037553126870009064	1043.4622382841542	368.2848310913351	0.3277909922304377	0.1870811158729838	0.1338017044652167	0.35132618743136157	0.14896902184704103	0.6647969780362433	0.26498295827262885	0.06667778618244131	0.08640237298416198
4219000	-3715.4827100212533	-4742.543341191684	1027.0606311704307	-4742.543341191684	0.03960746758931271	1033.0055206176944	375.570813715313	0.3277909922304377	0.1870811158729838	0.1338017044652167	0.35132618743136157	0.14896902184704103	0.6647969780362433	0.26498295827262885	0.06667778618244131	0.023514923327044433
4220000	-3726.227424920503	-4752.6193702597175	1026.3919453392148	-4752.6193702597175	0.0399080304494073	1032.3070381062234	402.708271513324	0.30331789841521295	0.18540917779322053	0.15994673636020473	0.35132618743136157	0.14896902184704103	0.6647969780362433	0.2570162193026816	0.06667778618244131	0.023514923327044433
4221000	-3695.624272234423	-4750.734109681124	1055.109837446701	-4750.734109681124	0.03277501609555279	1061.6027594279815	423.07096765223395	0.30331789841521295	0.18540917779322053	0.15994673636020473	0.35132618743136157	0.14896902184704103	0.6647969780362433	0.2570162193026816	0.06667778618244131	0.04311252797826183
4222000	-3726.8203188905977	-4746.287373056398	1019.4670541658003	-4746.287373056398	0.038718841822797896	1025.9557466418855	353.9925620765204	0.3208375567273425	0.16788951948109102	0.15994673636020473	0.35132618743136157	0.14896902184704103	0.6647969780362433	0.2570162193026816	0.06638364449265219	0.04311252797826183
4223000	-3702.2674540794856	-4739.042381209043	1036.7749271295575	-4739.042381209043	0.03503914390502401	1043.0787024757408	376.94865998211765	0.3181329037844926	0.1566279569370824	0.15994673636020473	0.36529240291822007	0.14896902184704103	0.6647969780362433	0.2570162193026816	0.06735658196442254	0.03500061282267974
4224000	-3703.0660482188614	-4745.384716497955	1042.318668279094	-4745.384716497955	0.03537714548058292	1049.2799260093357	382.1519321686239	0.3181329037844926	0.1566279569370824	0.15994673636020473	0.36529240291822007	0.1508193800343496	0.6647969780362433	0.2982382710321429	0.06735658196442254	0.05910308509410397
4225000	-3681.1165985723387	-4743.423770488315	1062.3071719159766	-4743.423770488315	0.030732815955232792	1069.0992235636181	400.42394237861794	0.28490555567954556	0.1566279569370824	0.15694952939391538	0.40151695798945647	0.1508193800343496	0.5737470784963373	0.290803788625725	0.06735658196442254	0.05910308509410397
4226000	-3729.9337118854346	-4760.661571337071	1030.7278594516365	-4760.661571337071	0.035549518642936206	1037.519911099278	381.5233523829223	0.28490555567954556	0.16149095671632507	0.1520865296146727	0.40151695798945647	0.1508193800343496	0.5737470784963373	0.290803788625725	0.06735658196442254	0.05910308509410397
4227000	-3718.2275907979124	-4755.9773804097895	1037.749789611877	-4755.9773804097895	0.03359363013702368	1044.5418412595186	380.43636098092907	0.28490555567954556	0.16149095671632507	0.1520865296146727	0.40151695798945647	0.1508193800343496	0.5737470784963373	0.290803788625725	0.06735658196442254	0.05910308509410397
4228000	-3688.456491744095	-4747.071376892691	1058.6148851485957	-4747.071376892691	0.030530495828603926	1065.4069367962372	412.0819028035917	0.28490555567954556	0.17482710994916706	0.1517802218927085	0.38848711247857864	0.1508193800343496	0.5737470784963373	0.290803788625725	0.06735658196442254	0.05910308509410397
4229000	-3697.8560710999345	-4738.007504827614	1040.1514337276797	-4738.007504827614	0.03488937423233307	1046.5891422817774	417.04320340329303	0.3017850379737024	0.17482710994916706	0.13490073959855173	0.38848711247857864	0.1508193800343496	0.5737470784963373	0.2820007036085175	0.047976616718945826	0.05910308509410397
4230000	-3720.3201075319103	-4740.839422914658	1020.5193153827479	-4740.839422914658	0.037282671802418524	1027.022890015994	358.9200614527029	0.3017850379737024	0.17482710994916706	0.13490073959855173	0.38848711247857864	0.1508193800343496	0.6731777693331302	0.25693591991389925	0.047976616718945826	0.05910308509410397
4231000	-3716.9751880019794	-4749.810654766015	1032.835466764036	-4749.810654766015	0.03602000750683897	1039.4606754179767	377.34634089934025	0.3017850379737024	0.17482710994916706	0.13490073959855173	0.38848711247857864	0.1508193800343496	0.6731777693331302	0.2909868897050507	0.047976616718945826	0.05910308509410397
4232000	-3727.028968378151	-4750.49444398164	1023.4654756034889	-4750.49444398164	0.03651394327649713	1030.2138130422404	403.0051926713699	0.3017850379737024	0.17482710994916706	0.13490073959855173	0.38848711247857864	0.15604083526079482	0.6731777693331302	0.31905037555067034	0.047976616718945826	0.05910308509410397
4233000	-3709.059252739202	-4745.744395101757	1036.6851423625549	-4745.744395101757	0.0338966006664581	1043.4334798013062	389.0662666613369	0.3017850379737024	0.17482710994916706	0.15453072798513073	0.36885712409199967	0.15604083526079482	0.6731777693331302	0.31905037555067034	0.047976616718945826	0.05910308509410397
4234000	-3692.1506414912446	-4741.328957620863	1049.1783161296182	-4741.328957620863	0.0327231994774299	1055.6683218022101	425.6897789373423	0.2977542295015366	0.17482710994916706	0.15453072798513073	0.3728879325641654	0.15604083526079482	0.6731777693331302	0.30901955465647635	0.047976616718945826	0.04660328547927828
4235000	-3702.008012849178	-4736.080305754801	1034.0722929056228	-4736.080305754801	0.037306314619079774	1040.6888877467459	364.23199028286524	0.2977542295015366	0.17482710994916706	0.15453072798513073	0.3728879325641654	0.15604083526079482	0.6731777693331302	0.3514915186259095	0.047976616718945826	0.04660328547927828
4236000	-3708.460553827457	-4731.5481307787095	1023.0875769512526	-4731.5481307787095	0.038052074950084946	1029.7041717923757	371.56573895203604	0.2977542295015366	0.17482710994916706	0.15453072798513073	0.3728879325641654	0.15604083526079482	0.6731777693331302	0.3514915186259095	0.047976616718945826	0.04660328547927828
4237000	-3691.2343380496122	-4725.436949848902	1034.20261179929	-4725.436949848902	0.03631747742229488	1039.7024407603465	358.32743568366595	0.2977542295015366	0.17482710994916706	0.15453072798513073	0.3728879325641654	0.1725838519023324	0.6230981254419188	0.3514915186259095	0.021479460501710256	0.031549342481498904
4238000	-3673.905624449214	-4718.667842245843	1044.7622177966284	-4718.667842245843	0.03430673491855702	1050.2620467576849	378.8468728760978	0.2977542295015366	0.17482710994916706	0.15453072798513073	0.3728879325641654	0.1725838519023324	0.6230981254419188	0.3514915186259095	0.021479460501710256	0.031549342481498904
4239000	-3689.507853556179	-4726.733314615697	1037.2254610595185	-4726.733314615697	0.03620246723147813	1042.9445853696836	371.99967144212457	0.2977542295015366	0.17482710994916706	0.15453072798513073	0.3728879325641654	0.1725838519023324	0.7784949021642459	0.3514915186259095	0.021479460501710256	0.031549342481498904
4240000	-3665.665616687864	-4720.042436317499	1054.376819629635	-4720.042436317499	0.03215289635947306	1060.0959439398002	428.154219794045	0.29653809173777107	0.17482710994916706	0.15453072798513073	0.37410407032793097	0.1725838519023324	0.7784949021642459	0.3514915186259095	0.021479460501710256	0.031549342481498904
4241000	-3676.52185768615	-4724.127667380552	1047.6058096944023	-4724.127667380552	0.033691329371407425	1053.4868812231105	364.76962482188986	0.29653809173777107	0.17482710994916706	0.15453072798513073	0.37410407032793097	0.1725838519023324	0.7784949021642459	0.3514915186259095	0.021479460501710256	0.0373902014712094
4242000	-3676.8360365058625	-4723.8200934088845	1046.9840569030223	-4723.8200934088845	0.03430206374976234	1053.5233583871423	373.6996717748699	0.29653809173777107	0.17482710994916706	0.15453072798513073	0.37410407032793097	0.1725838519023324	0.7784949021642459	0.3514915186259095	0.04285066609388727	0.0373902014712094
4243000	-3672.8964443059676	-4711.919808503065	1039.0233641970972	-4711.919808503065	0.040187512030237224	1045.3081389355855	379.9394827749543	0.29653809173777107	0.17482710994916706	0.15453072798513073	0.37410407032793097	0.1725838519023324	0.7784949021642459	0.3514915186259095	0.032813984864023656	0.0373902014712094
4244000	-3683.633062949182	-4718.704349494607	1035.0712865454252	-4718.704349494607	0.040804746101337594	1041.1418163256374	356.75336781706324	0.3059836887484505	0.16538151293848763	0.15453072798513073	0.37410407032793097	0.1725838519023324	0.6263134619706807	0.3514915186259095	0.032813984864023656	0.0373902014712094
4245000	-3676.3771188176925	-4732.865851307732	1056.488732490039	-4732.865851307732	0.03717188302804431	1062.7697088115174	448.727249716998	0.3059836887484505	0.16538151293848763	0.15453072798513073	0.37410407032793097	0.1725838519023324	0.7755102473370129	0.3514915186259095	0.032813984864023656	0.0373902014712094
4246000	-3692.969176516894	-4737.352849176542	1044.3836726596478	-4737.352849176542	0.03777082898811032	1050.2323635526272	399.9422922435835	0.3059836887484505	0.16538151293848763	0.15453072798513073	0.37410407032793097	0.1725838519023324	0.725178342408818	0.3514915186259095	0.02234655039146851	0.0373902014712094
4247000	-3670.169876119744	-4724.4784938880175	1054.3086177682735	-4724.4784938880175	0.03526446454754434	1060.157308661253	412.1627257163398	0.3059836887484505	0.16538151293848763	0.15453072798513073	0.37410407032793097	0.1725838519023324	0.725178342408818	0.3514915186259095	0.02234655039146851	0.0373902014712094
4248000	-3697.4687443696616	-4727.822938459802	1030.35419409014	-4727.822938459802	0.039840902564927325	1036.2028849831195	400.40010628939433	0.3059836887484505	0.16538151293848763	0.15453072798513073	0.37410407032793097	0.1725838519023324	0.725178342408818	0.3514915186259095	0.02234655039146851	0.0373902014712094
4249000	-3679.5534795877675	-4720.034938871226	1040.4814592834582	-4720.034938871226	0.036816148193974815	1045.9282855778556	313.21550934406173	0.3059836887484505	0.16538151293848763	0.15453072798513073	0.37410407032793097	0.1725838519023324	0.725178342408818	0.3514915186259095	0.02234655039146851	0.024526334104753595
4250000	-3683.354675757594	-4723.856002150334	1040.5013263927394	-4723.856002150334	0.03987617238344567	1047.8575330472129	374.266602979881	0.3059836887484505	0.16538151293848763	0.15453072798513073	0.37410407032793097	0.1725838519023324	0.725178342408818	0.3514915186259095	0.06059832520654835	0.06692261184204747
4251000	-3692.290957369844	-4721.745462379655	1029.4545050098109	-4721.745462379655	0.040350589274440116	1036.6127215866034	362.8898797909834	0.3059836887484505	0.16538151293848763	0.13251038096125567	0.39612441735180604	0.15277342244571038	0.725178342408818	0.26734979504128814	0.07377112155897182	0.06692261184204747
4252000	-3665.6556541369155	-4710.6846008689645	1045.0289467320492	-4710.6846008689645	0.03861763760467652	1049.739005839951	381.1271775054766	0.3059836887484505	0.1574775053972063	0.13251038096125567	0.4040284248930874	0.15277342244571038	0.5835483857124941	0.26734979504128814	0.021339566509760134	0.02224017715263775
4253000	-3665.655769627054	-4710.93990639794	1045.2841367708859	-4710.93990639794	0.037119237438326354	1051.4716590069934	368.5608636323918	0.2860371417343975	0.1574775053972063	0.15628664942596715	0.4001987034424289	0.15277342244571038	0.5835483857124941	0.26734979504128814	0.06537262808257324	0.03418175442054662
4254000	-3670.3726524127133	-4717.045230181779	1046.6725777690651	-4717.045230181779	0.03786270500524587	1052.5973697279785	366.3243025246656	0.2860371417343975	0.1574775053972063	0.15628664942596715	0.4001987034424289	0.16742385423084524	0.5835483857124941	0.2900900542125427	0.06537262808257324	0.021743199559776778
4255000	-3654.9449600221888	-4717.330471766599	1062.38551174441	-4717.330471766599	0.032991955212162735	1068.3103037033234	397.5452615558395	0.2860371417343975	0.16969484192386822	0.1626533193378447	0.38161469700388945	0.16742385423084524	0.5835483857124941	0.2900900542125427	0.06537262808257324	0.021743199559776778
4256000	-3676.074032959689	-4713.3285180609155	1037.2544851012267	-4713.3285180609155	0.038490056731384	1043.0197585146263	343.2289901330738	0.2860371417343975	0.16969484192386822	0.1626533193378447	0.38161469700388945	0.16742385423084524	0.5835483857124941	0.2463807557373909	0.06537262808257324	0.021743199559776778
4257000	-3683.013091440166	-4726.494682781054	1043.4815913408872	-4726.494682781054	0.035597944680422634	1049.7945776178506	362.20348729851526	0.2860371417343975	0.16969484192386822	0.1626533193378447	0.38161469700388945	0.16742385423084524	0.5947855255915572	0.24752821334902622	0.06537262808257324	0.03770259036425103
4258000	-3693.2483982470617	-4729.58867289894	1036.3402746518782	-4729.58867289894	0.036882758262631835	1042.8921881326828	355.3523194138487	0.2860371417343975	0.16969484192386822	0.1626533193378447	0.38161469700388945	0.16742385423084524	0.5947855255915572	0.24752821334902622	0.08390250304392072	0.03770259036425103
4259000	-3675.1004574081003	-4725.140655458203	1050.0401980501024	-4725.140655458203	0.034877251212865584	1056.592111530907	384.7040367430696	0.2860371417343975	0.16969484192386822	0.1462062066084417	0.3980618097332924	0.16742385423084524	0.5947855255915572	0.24752821334902622	0.08390250304392072	0.03770259036425103
4260000	-3679.6393794803594	-4729.213770739786	1049.5743912594266	-4729.213770739786	0.0383771116365234	1055.526697392305	403.4859430009257	0.2860371417343975	0.16969484192386822	0.1462062066084417	0.3980618097332924	0.0897954608523145	0.5947855255915572	0.24752821334902622	0.08390250304392072	0.03770259036425103
4261000	-3679.6252435163274	-4712.617718341211	1032.9924748248836	-4712.617718341211	0.04183419094050383	1039.805326294916	371.9300101153823	0.2860371417343975	0.16969484192386822	0.1462062066084417	0.3980618097332924	0.1949889430694337	0.5947855255915572	0.2780139560774422	0.08390250304392072	0.03770259036425103
4262000	-3679.565965583407	-4714.2012343768565	1034.6352687934493	-4714.2012343768565	0.0392779775650749	1041.2363056695208	379.2138420318242	0.2860371417343975	0.16969484192386822	0.1462062066084417	0.3980618097332924	0.1949889430694337	0.5947855255915572	0.2780139560774422	0.0672519093749472	0.03770259036425103
4263000	-3701.971186467919	-4722.236213158123	1020.2650266902041	-4722.236213158123	0.04506445341644497	1026.6519272611106	372.18080013108425	0.29382691662867766	0.17218739133019512	0.13592388230783464	0.3980618097332924	0.1949889430694337	0.5947855255915572	0.2780139560774422	0.0672519093749472	0.030117926242225753
4264000	-3692.4958304206566	-4724.482295136128	1031.9864647154718	-4724.482295136128	0.03853996309334174	1038.3733652863782	409.4140581422791	0.29382691662867766	0.17218739133019512	0.13592388230783464	0.3980618097332924	0.1949889430694337	0.5947855255915572	0.2780139560774422	0.0672519093749472	0.030117926242225753
4265000	-3718.2498554570616	-4742.605442666686	1024.3555872096244	-4742.605442666686	0.04042942984983496	1029.3105629078748	354.54273616284803	0.29382691662867766	0.17218739133019512	0.13592388230783464	0.3980618097332924	0.1949889430694337	0.5947855255915572	0.25993125821910484	0.0165868280793142	0.029144345954916447
4266000	-3685.95008934246	-4727.2427543685135	1041.292665026053	-4727.2427543685135	0.03588602341040297	1047.8852282360917	446.3855358743249	0.29382691662867766	0.17218739133019512	0.13592388230783464	0.3980618097332924	0.1949889430694337	0.7820478646884919	0.33261225236072206	0.04496115611545975	0.035073802867509066
4267000	-3665.8560957609643	-4720.536135713036	1054.6800399520714	-4720.536135713036	0.03540235695181686	1061.7549796558692	445.8128556746842	0.29382691662867766	0.17218739133019512	0.13592388230783464	0.3980618097332924	0.1949889430694337	0.6056927045274766	0.2819262796297943	0.073796639977467	0.054603938058886026
4268000	-3657.857281310937	-4712.276206315387	1054.4189250044496	-4712.276206315387	0.03639353336948717	1060.1817106507365	452.8355686064821	0.3062194087603347	0.15979489919853807	0.13592388230783464	0.3980618097332924	0.1949889430694337	0.6056927045274766	0.25094787701379606	0.021016659590848405	0.054603938058886026
4269000	-3680.7984582823083	-4716.581252751727	1035.782794469419	-4716.581252751727	0.04254518902963537	1042.86393856366	352.9592643230297	0.3062194087603347	0.15979489919853807	0.14860949398132992	0.3853761980597971	0.1949889430694337	0.7797266553192042	0.25094787701379606	0.06450566522686031	0.054603938058886026
4270000	-3676.544564076444	-4708.912505244138	1032.3679411676935	-4708.912505244138	0.041973030340511835	1039.4490852619344	364.9419964943987	0.3062194087603347	0.15979489919853807	0.14860949398132992	0.3853761980597971	0.1949889430694337	0.7797266553192042	0.25094787701379606	0.06450566522686031	0.054603938058886026
4271000	-3691.6785362588707	-4715.552915856278	1023.8743795974071	-4715.552915856278	0.04261599605325638	1030.255505654782	340.7277921930209	0.2945661968238012	0.15979489919853807	0.14860949398132992	0.39702940999633063	0.15974239823483175	0.7797266553192042	0.25094787701379606	0.06450566522686031	0.03209514496803409
4272000	-3689.926724271325	-4722.354754321387	1032.4280300500625	-4722.354754321387	0.03884837383049086	1038.8091561074375	393.5642475239426	0.2945661968238012	0.15979489919853807	0.14860949398132992	0.39702940999633063	0.15974239823483175	0.7797266553192042	0.25094787701379606	0.06450566522686031	0.03209514496803409
4273000	-3681.584343942656	-4731.20542173026	1049.6210777876045	-4731.20542173026	0.0323783591921487	1056.0621012812028	429.53272429292315	0.2945661968238012	0.15979489919853807	0.14860949398132992	0.39702940999633063	0.15974239823483175	0.7797266553192042	0.27691340828150296	0.06210724456114318	0.03209514496803409
4274000	-3698.6348521162104	-4738.686750346523	1040.0518982303124	-4738.686750346523	0.033919931818519496	1045.3822949929026	434.81210768181575	0.2945661968238012	0.15979489919853807	0.14860949398132992	0.39702940999633063	0.2088376543294533	0.7797266553192042	0.27691340828150296	0.03168927484675021	0.014944643914297083
4275000	-3709.0119782662323	-4735.761512617532	1026.7495343513003	-4735.761512617532	0.04067226793653579	1031.6787900490929	344.03347203029585	0.2945661968238012	0.15979489919853807	0.14860949398132992	0.39702940999633063	0.16720326479791342	0.5011186986522016	0.27691340828150296	0.03168927484675021	0.01939710929862143
4276000	-3678.5304029463578	-4729.377996853175	1050.8475939068178	-4729.377996853175	0.03641081066791345	1056.4576138793186	408.86973733280223	0.2945661968238012	0.15979489919853807	0.14860949398132992	0.39702940999633063	0.16720326479791342	0.5011186986522016	0.27691340828150296	0.05797501629578055	0.021642972864957335
4277000	-3671.3432830183206	-4718.2094750928545	1046.866192074534	-4718.2094750928545	0.03328139756156576	1052.4762120470348	418.1610438284694	0.2945661968238012	0.15979489919853807	0.14860949398132992	0.39702940999633063	0.16720326479791342	0.5011186986522016	0.27691340828150296	0.05797501629578055	0.021642972864957335
4278000	-3683.506641053061	-4732.003409876553	1048.4967688234917	-4732.003409876553	0.032786521851556644	1054.0103715157875	354.99077833696145	0.33292183802203507	0.15979489919853807	0.14860949398132992	0.35867376879809676	0.12952058313373674	0.5011186986522016	0.27691340828150296	0.05797501629578055	0.025333748998795654
